ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1994,-2.27,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1995,4.44,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1996,-2.33,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1997,0,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1998,6.82,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,1999,2.44,,,T30:61_T7:124_I11:265,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,2000,0,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,2001,2.5,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,2002,12.2,,,T30:61_T7:124,R1:3473_S4:33
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,2003,-4.55,,,T30:61_T7:124_I11:265,R1:3473
ARG,EAR_GGAP_OCU_RT,BA:153,OCU_ISCO08_TOTAL,2007,6.67,,,T30:61_T7:124,R1:3473
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2014,17.41,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2014,26.98,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2014,19.7,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2014,25.71,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2014,27.14,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2014,16.59,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2014,24.72,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2014,28.96,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2014,17.06,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2014,-9.71,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2015,19.75,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2015,22.16,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2015,28.13,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2015,26.75,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2015,16.29,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2015,23.97,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2015,12.78,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2015,31.12,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2015,0.68,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2015,9.12,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2016,20.01,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2016,7.66,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2016,19.26,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2016,37.26,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2016,23.81,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2016,32.25,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2016,-1.32,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2016,25.17,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2016,33.18,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2016,17.03,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2017,21.38,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2017,-5.22,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2017,27.97,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2017,38.06,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2017,23.75,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2017,31.91,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2017,0.52,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2017,31.11,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2017,17.25,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2017,15.77,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2018,18.8,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2018,16.83,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2018,23.51,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2018,33.64,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2018,29.38,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2018,25.34,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2018,18.99,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2018,30.76,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2018,34.48,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2018,23.01,B,,T30:111_I11:264,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2019,18.74,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2019,6.93,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2019,30.55,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2019,23.82,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2019,29.53,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2019,19.14,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2019,-7.51,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2019,29.38,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2019,32.94,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2019,24.35,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_TOTAL,2020,15.76,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_1,2020,14.34,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_2,2020,21.32,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_3,2020,14.96,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_4,2020,26.4,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_5,2020,24.52,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_6,2020,15.41,U,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_7,2020,35.66,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_8,2020,25.5,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BA:867,OCU_ISCO08_9,2020,13.87,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_TOTAL,2013,26.16,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_1,2013,32.43,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_2,2013,25.39,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_3,2013,32.7,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_4,2013,13.21,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_5,2013,33.35,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_6,2013,11.74,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_7,2013,42.22,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_8,2013,24.61,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_9,2013,19.25,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_0,2013,-4.73,,,T30:111,R1:3513_T3:240
ARM,EAR_GGAP_OCU_RT,BB:173,OCU_ISCO08_X,2013,,U,,T30:111,R1:3513_T3:240
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_TOTAL,2018,20.39,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_1,2018,26.54,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_2,2018,17.07,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_3,2018,17.71,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_4,2018,13.9,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_5,2018,8.74,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_7,2018,27.31,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_8,2018,18.1,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
AUT,EAR_GGAP_OCU_RT,DA:12952,OCU_ISCO08_9,2018,17.97,,,T30:161_T7:124_T12:145,S3:21_S8:2566_S6:48
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_TOTAL,2017,7.95,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_1,2017,-7.94,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_2,2017,17.15,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_3,2017,-7.89,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_4,2017,7.24,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_5,2017,0.17,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_6,2017,-11.47,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_7,2017,9.61,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_8,2017,3.18,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_9,2017,14.34,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_0,2017,-25.12,,,T30:114,R1:3513
BGD,EAR_GGAP_OCU_RT,BA:673,OCU_ISCO08_X,2017,,U,,T30:114,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_TOTAL,2006,9.46,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_1,2006,3.01,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_2,2006,12.25,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_3,2006,1.31,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_4,2006,2.13,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_5,2006,6.44,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_6,2006,12.12,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_7,2006,22.14,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_8,2006,44.83,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_9,2006,27.48,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_0,2006,-2.18,B,,T30:164_I11:264,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_TOTAL,2007,8.94,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_1,2007,-15.99,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_2,2007,4.39,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_3,2007,24.28,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_4,2007,6.86,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_5,2007,28.76,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_6,2007,25.94,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_7,2007,35.83,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_8,2007,28.77,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_9,2007,20.49,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_0,2007,34.53,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_TOTAL,2008,6.71,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_1,2008,-1.94,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_2,2008,5.13,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_3,2008,40.29,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_4,2008,-16.61,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_5,2008,18.53,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_6,2008,34.35,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_7,2008,15.61,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_8,2008,30.53,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_9,2008,19.46,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_0,2008,25.5,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_TOTAL,2009,0.04,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_1,2009,24.69,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_2,2009,-14.76,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_3,2009,-2.47,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_4,2009,7.86,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_5,2009,19.28,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_6,2009,44.28,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_7,2009,34.35,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_8,2009,41.66,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO88_9,2009,-7.54,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2010,2.55,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2010,31.95,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2010,2.81,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2010,-8.28,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2010,2.36,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2010,20.53,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2010,59.06,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2010,40.46,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2010,37.01,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2010,11.14,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2011,-6.65,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2011,17.6,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2011,6.96,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2011,25.55,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2011,-60.03,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2011,25.27,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2011,33.44,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2011,40.19,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2011,24.87,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2011,38.01,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2012,-1.29,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2012,-4.73,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2012,-32.85,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2012,6.74,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2012,14.97,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2012,19.63,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2012,23.98,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2012,43.21,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2012,32.98,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2012,9.91,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_0,2012,29.01,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2013,4.12,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2013,15.4,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2013,21.67,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2013,3.73,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2013,3.31,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2013,18.26,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2013,36.84,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2013,18.58,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2013,41.22,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2013,-19.99,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_0,2013,68.95,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2014,7.9,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2014,-0.26,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2014,9.95,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2014,12.46,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2014,-7.87,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2014,29.88,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2014,-40.44,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2014,34.14,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2014,34.22,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2014,17.88,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_0,2014,-27.21,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2015,-6.24,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2015,12.75,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2015,-4.42,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2015,7.32,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2015,-0.74,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_5,2015,16.75,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_6,2015,17.72,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_7,2015,41.07,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_8,2015,26.27,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_9,2015,-61.67,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_0,2015,26.78,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_TOTAL,2016,8.41,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_1,2016,9.22,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_2,2016,15.36,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_3,2016,6.54,,,T30:164,R1:3513
BIH,EAR_GGAP_OCU_RT,BA:493,OCU_ISCO08_4,2016,-13.27,,,T30:164,R1:3513
